Data e ora,Temp. [°C],Prec. [mm],Data,Ora
27.03.2019 21:30,8.6,0.0,27.03.2019,21:30
27.03.2019 21:40,8.3,0.0,27.03.2019,21:40
27.03.2019 21:50,7.8,0.0,27.03.2019,21:50
27.03.2019 22:00,8.2,0.0,27.03.2019,22:00
27.03.2019 22:10,7.9,0.0,27.03.2019,22:10
27.03.2019 22:20,7.6,0.0,27.03.2019,22:20
27.03.2019 22:30,7.4,0.0,27.03.2019,22:30
27.03.2019 22:40,7.4,0.0,27.03.2019,22:40
27.03.2019 22:50,7.7,0.0,27.03.2019,22:50
27.03.2019 23:00,7.2,0.0,27.03.2019,23:00
27.03.2019 23:10,7.2,0.0,27.03.2019,23:10
27.03.2019 23:20,6.9,0.0,27.03.2019,23:20
27.03.2019 23:30,7.1,0.0,27.03.2019,23:30
27.03.2019 23:40,6.9,0.0,27.03.2019,23:40
27.03.2019 23:50,7.0,0.0,27.03.2019,23:50
28.03.2019 00:00,6.9,0.0,28.03.2019,00:00
28.03.2019 00:10,6.6,0.0,28.03.2019,00:10
28.03.2019 00:20,6.7,0.0,28.03.2019,00:20
28.03.2019 00:30,6.5,0.0,28.03.2019,00:30
28.03.2019 00:40,6.5,0.0,28.03.2019,00:40
28.03.2019 00:50,6.2,0.0,28.03.2019,00:50
28.03.2019 01:00,6.2,0.0,28.03.2019,01:00
28.03.2019 01:10,6.0,0.0,28.03.2019,01:10
28.03.2019 01:20,6.0,0.0,28.03.2019,01:20
28.03.2019 01:30,6.0,0.0,28.03.2019,01:30
28.03.2019 01:40,6.1,0.0,28.03.2019,01:40
28.03.2019 01:50,5.6,0.0,28.03.2019,01:50
28.03.2019 02:00,5.5,0.0,28.03.2019,02:00
28.03.2019 02:10,6.0,0.0,28.03.2019,02:10
28.03.2019 02:20,5.5,0.0,28.03.2019,02:20
28.03.2019 02:30,5.5,0.0,28.03.2019,02:30
28.03.2019 02:40,5.2,0.0,28.03.2019,02:40
28.03.2019 02:50,5.4,0.0,28.03.2019,02:50
28.03.2019 03:00,5.5,0.0,28.03.2019,03:00
28.03.2019 03:10,5.3,0.0,28.03.2019,03:10
28.03.2019 03:20,5.1,0.0,28.03.2019,03:20
28.03.2019 03:30,5.3,0.0,28.03.2019,03:30
28.03.2019 03:40,5.2,0.0,28.03.2019,03:40
28.03.2019 03:50,5.1,0.0,28.03.2019,03:50
28.03.2019 04:00,4.8,0.0,28.03.2019,04:00
28.03.2019 04:10,4.5,0.0,28.03.2019,04:10
28.03.2019 04:20,5.0,0.0,28.03.2019,04:20
28.03.2019 04:30,4.8,0.0,28.03.2019,04:30
28.03.2019 04:40,5.1,0.0,28.03.2019,04:40
28.03.2019 04:50,4.8,0.0,28.03.2019,04:50
28.03.2019 05:00,4.8,0.0,28.03.2019,05:00
28.03.2019 05:10,4.8,0.0,28.03.2019,05:10
28.03.2019 05:20,4.5,0.0,28.03.2019,05:20
28.03.2019 05:30,4.7,0.0,28.03.2019,05:30
28.03.2019 05:40,4.8,0.0,28.03.2019,05:40
28.03.2019 05:50,4.6,0.0,28.03.2019,05:50
28.03.2019 06:00,4.7,0.0,28.03.2019,06:00
28.03.2019 06:10,4.9,0.0,28.03.2019,06:10
28.03.2019 06:20,5.4,0.0,28.03.2019,06:20
28.03.2019 06:30,5.5,0.0,28.03.2019,06:30
28.03.2019 06:40,5.6,0.0,28.03.2019,06:40
28.03.2019 06:50,5.8,0.0,28.03.2019,06:50
28.03.2019 07:00,5.7,0.0,28.03.2019,07:00
28.03.2019 07:10,6.1,0.0,28.03.2019,07:10
28.03.2019 07:20,6.7,0.0,28.03.2019,07:20
28.03.2019 07:30,6.6,0.0,28.03.2019,07:30
28.03.2019 07:40,6.5,0.0,28.03.2019,07:40
28.03.2019 07:50,6.4,0.0,28.03.2019,07:50
28.03.2019 08:00,6.4,0.0,28.03.2019,08:00
28.03.2019 08:10,6.8,0.0,28.03.2019,08:10
28.03.2019 08:20,6.8,0.0,28.03.2019,08:20
28.03.2019 08:30,7.6,0.0,28.03.2019,08:30
28.03.2019 08:40,7.4,0.0,28.03.2019,08:40
28.03.2019 08:50,7.9,0.0,28.03.2019,08:50
28.03.2019 09:00,8.5,0.0,28.03.2019,09:00
28.03.2019 09:10,8.9,0.0,28.03.2019,09:10
28.03.2019 09:20,9.1,0.0,28.03.2019,09:20
28.03.2019 09:30,9.8,0.0,28.03.2019,09:30
28.03.2019 09:40,9.6,0.0,28.03.2019,09:40
28.03.2019 09:50,10.1,0.0,28.03.2019,09:50
28.03.2019 10:00,10.5,0.0,28.03.2019,10:00
28.03.2019 10:10,10.3,0.0,28.03.2019,10:10
28.03.2019 10:20,10.6,0.0,28.03.2019,10:20
28.03.2019 10:30,11.1,0.0,28.03.2019,10:30
28.03.2019 10:40,10.8,0.0,28.03.2019,10:40
28.03.2019 10:50,10.9,0.0,28.03.2019,10:50
28.03.2019 11:00,10.9,0.0,28.03.2019,11:00
28.03.2019 11:10,10.9,0.0,28.03.2019,11:10
28.03.2019 11:20,11.5,0.0,28.03.2019,11:20
28.03.2019 11:30,11.7,0.0,28.03.2019,11:30
28.03.2019 11:40,11.7,0.0,28.03.2019,11:40
28.03.2019 11:50,12.0,0.0,28.03.2019,11:50
28.03.2019 12:00,12.1,0.0,28.03.2019,12:00
28.03.2019 12:10,12.0,0.0,28.03.2019,12:10
28.03.2019 12:20,12.4,0.0,28.03.2019,12:20
28.03.2019 12:30,12.2,0.0,28.03.2019,12:30
28.03.2019 12:40,12.6,0.0,28.03.2019,12:40
28.03.2019 12:50,13.1,0.0,28.03.2019,12:50
28.03.2019 13:00,12.9,0.0,28.03.2019,13:00
28.03.2019 13:10,13.0,0.0,28.03.2019,13:10
28.03.2019 13:20,13.3,0.0,28.03.2019,13:20
28.03.2019 13:30,13.1,0.0,28.03.2019,13:30
28.03.2019 13:40,13.0,0.0,28.03.2019,13:40
28.03.2019 13:50,13.2,0.0,28.03.2019,13:50
28.03.2019 14:00,12.5,0.0,28.03.2019,14:00
28.03.2019 14:10,13.4,0.0,28.03.2019,14:10
28.03.2019 14:20,12.8,0.0,28.03.2019,14:20
28.03.2019 14:30,13.4,0.0,28.03.2019,14:30
28.03.2019 14:40,13.2,0.0,28.03.2019,14:40
28.03.2019 14:50,13.2,0.0,28.03.2019,14:50
28.03.2019 15:00,13.0,0.0,28.03.2019,15:00
28.03.2019 15:10,13.1,0.0,28.03.2019,15:10
28.03.2019 15:20,12.7,0.0,28.03.2019,15:20
28.03.2019 15:30,13.0,0.0,28.03.2019,15:30
28.03.2019 15:40,13.7,0.0,28.03.2019,15:40
28.03.2019 15:50,13.1,0.0,28.03.2019,15:50
28.03.2019 16:00,13.0,0.0,28.03.2019,16:00
28.03.2019 16:10,12.6,0.0,28.03.2019,16:10
28.03.2019 16:20,12.3,0.0,28.03.2019,16:20
28.03.2019 16:30,13.3,0.0,28.03.2019,16:30
28.03.2019 16:40,12.3,0.0,28.03.2019,16:40
28.03.2019 16:50,12.4,0.0,28.03.2019,16:50
28.03.2019 17:00,11.7,0.0,28.03.2019,17:00
28.03.2019 17:10,12.5,0.0,28.03.2019,17:10
28.03.2019 17:20,11.5,0.0,28.03.2019,17:20
28.03.2019 17:30,11.2,0.0,28.03.2019,17:30
28.03.2019 17:40,11.6,0.0,28.03.2019,17:40
28.03.2019 17:50,11.9,0.0,28.03.2019,17:50
28.03.2019 18:00,11.9,0.0,28.03.2019,18:00
28.03.2019 18:10,12.4,0.0,28.03.2019,18:10
28.03.2019 18:20,12.4,0.0,28.03.2019,18:20
28.03.2019 18:30,12.5,0.0,28.03.2019,18:30
28.03.2019 18:40,11.8,0.0,28.03.2019,18:40
28.03.2019 18:50,11.6,0.0,28.03.2019,18:50
28.03.2019 19:00,11.7,0.0,28.03.2019,19:00
28.03.2019 19:10,11.4,0.0,28.03.2019,19:10
28.03.2019 19:20,11.4,0.0,28.03.2019,19:20
28.03.2019 19:30,11.2,0.0,28.03.2019,19:30
28.03.2019 19:40,11.0,0.0,28.03.2019,19:40
28.03.2019 19:50,11.0,0.0,28.03.2019,19:50
28.03.2019 20:00,10.3,0.0,28.03.2019,20:00
28.03.2019 20:10,10.3,0.0,28.03.2019,20:10
28.03.2019 20:20,10.4,0.0,28.03.2019,20:20
28.03.2019 20:30,9.7,0.0,28.03.2019,20:30
28.03.2019 20:40,10.1,0.0,28.03.2019,20:40
28.03.2019 20:50,9.8,0.0,28.03.2019,20:50
28.03.2019 21:00,9.5,0.0,28.03.2019,21:00
28.03.2019 21:10,9.6,0.0,28.03.2019,21:10
28.03.2019 21:20,9.6,0.0,28.03.2019,21:20
28.03.2019 21:30,9.2,0.0,28.03.2019,21:30
28.03.2019 21:40,9.2,0.0,28.03.2019,21:40
28.03.2019 21:50,9.1,0.0,28.03.2019,21:50
28.03.2019 22:00,8.9,0.0,28.03.2019,22:00
28.03.2019 22:10,8.5,0.0,28.03.2019,22:10
28.03.2019 22:20,8.7,0.0,28.03.2019,22:20
28.03.2019 22:30,8.6,0.0,28.03.2019,22:30
28.03.2019 22:40,8.5,0.0,28.03.2019,22:40
28.03.2019 22:50,8.2,0.0,28.03.2019,22:50
28.03.2019 23:00,8.0,0.0,28.03.2019,23:00
28.03.2019 23:10,7.8,0.0,28.03.2019,23:10
28.03.2019 23:20,8.0,0.0,28.03.2019,23:20
28.03.2019 23:30,7.8,0.0,28.03.2019,23:30
28.03.2019 23:40,7.8,0.0,28.03.2019,23:40
28.03.2019 23:50,7.5,0.0,28.03.2019,23:50
29.03.2019 00:00,7.5,0.0,29.03.2019,00:00
29.03.2019 00:10,7.4,0.0,29.03.2019,00:10
29.03.2019 00:20,7.3,0.0,29.03.2019,00:20
29.03.2019 00:30,7.4,0.0,29.03.2019,00:30
29.03.2019 00:40,7.0,0.0,29.03.2019,00:40
29.03.2019 00:50,7.0,0.0,29.03.2019,00:50
29.03.2019 01:00,6.8,0.0,29.03.2019,01:00
29.03.2019 01:10,7.0,0.0,29.03.2019,01:10
29.03.2019 01:20,6.8,0.0,29.03.2019,01:20
29.03.2019 01:30,6.6,0.0,29.03.2019,01:30
29.03.2019 01:40,6.6,0.0,29.03.2019,01:40
29.03.2019 01:50,7.1,0.0,29.03.2019,01:50
29.03.2019 02:00,6.5,0.0,29.03.2019,02:00
29.03.2019 02:10,6.3,0.0,29.03.2019,02:10
29.03.2019 02:20,6.3,0.0,29.03.2019,02:20
29.03.2019 02:30,6.1,0.0,29.03.2019,02:30
29.03.2019 02:40,6.0,0.0,29.03.2019,02:40
29.03.2019 02:50,6.3,0.0,29.03.2019,02:50
29.03.2019 03:00,5.9,0.0,29.03.2019,03:00
29.03.2019 03:10,5.9,0.0,29.03.2019,03:10
29.03.2019 03:20,6.0,0.0,29.03.2019,03:20
29.03.2019 03:30,5.9,0.0,29.03.2019,03:30
29.03.2019 03:40,6.0,0.0,29.03.2019,03:40
29.03.2019 03:50,5.7,0.0,29.03.2019,03:50
29.03.2019 04:00,5.5,0.0,29.03.2019,04:00
29.03.2019 04:10,5.4,0.0,29.03.2019,04:10
29.03.2019 04:20,5.6,0.0,29.03.2019,04:20
29.03.2019 04:30,5.5,0.0,29.03.2019,04:30
29.03.2019 04:40,5.6,0.0,29.03.2019,04:40
29.03.2019 04:50,5.4,0.0,29.03.2019,04:50
29.03.2019 05:00,5.9,0.0,29.03.2019,05:00
29.03.2019 05:10,5.6,0.0,29.03.2019,05:10
29.03.2019 05:20,5.2,0.0,29.03.2019,05:20
29.03.2019 05:30,5.5,0.0,29.03.2019,05:30
29.03.2019 05:40,5.4,0.0,29.03.2019,05:40
29.03.2019 05:50,5.9,0.0,29.03.2019,05:50
29.03.2019 06:00,5.6,0.0,29.03.2019,06:00
29.03.2019 06:10,5.6,0.0,29.03.2019,06:10
29.03.2019 06:20,5.8,0.0,29.03.2019,06:20
29.03.2019 06:30,5.8,0.0,29.03.2019,06:30
29.03.2019 06:40,6.2,0.0,29.03.2019,06:40
29.03.2019 06:50,6.4,0.0,29.03.2019,06:50
29.03.2019 07:00,6.6,0.0,29.03.2019,07:00
29.03.2019 07:10,6.8,0.0,29.03.2019,07:10
29.03.2019 07:20,6.8,0.0,29.03.2019,07:20
29.03.2019 07:30,7.1,0.0,29.03.2019,07:30
29.03.2019 07:40,7.3,0.0,29.03.2019,07:40
29.03.2019 07:50,7.3,0.0,29.03.2019,07:50
29.03.2019 08:00,7.7,0.0,29.03.2019,08:00
29.03.2019 08:10,7.9,0.0,29.03.2019,08:10
29.03.2019 08:20,8.2,0.0,29.03.2019,08:20
29.03.2019 08:30,8.8,0.0,29.03.2019,08:30
29.03.2019 08:40,9.0,0.0,29.03.2019,08:40
29.03.2019 08:50,9.5,0.0,29.03.2019,08:50
29.03.2019 09:00,10.3,0.0,29.03.2019,09:00
29.03.2019 09:10,10.7,0.0,29.03.2019,09:10
29.03.2019 09:20,9.6,0.0,29.03.2019,09:20
29.03.2019 09:30,9.7,0.0,29.03.2019,09:30
29.03.2019 09:40,9.8,0.0,29.03.2019,09:40
29.03.2019 09:50,10.1,0.0,29.03.2019,09:50
29.03.2019 10:00,10.6,0.0,29.03.2019,10:00
29.03.2019 10:10,11.4,0.0,29.03.2019,10:10
29.03.2019 10:20,12.3,0.0,29.03.2019,10:20
29.03.2019 10:30,11.9,0.0,29.03.2019,10:30
29.03.2019 10:40,11.1,0.0,29.03.2019,10:40
29.03.2019 10:50,11.2,0.0,29.03.2019,10:50
29.03.2019 11:00,13.0,0.0,29.03.2019,11:00
29.03.2019 11:10,13.4,0.0,29.03.2019,11:10
29.03.2019 11:20,13.9,0.0,29.03.2019,11:20
29.03.2019 11:30,14.5,0.0,29.03.2019,11:30
29.03.2019 11:40,14.6,0.0,29.03.2019,11:40
29.03.2019 11:50,14.5,0.0,29.03.2019,11:50
29.03.2019 12:00,15.0,0.0,29.03.2019,12:00
29.03.2019 12:10,14.4,0.0,29.03.2019,12:10
29.03.2019 12:20,14.5,0.0,29.03.2019,12:20
29.03.2019 12:30,14.9,0.0,29.03.2019,12:30
29.03.2019 12:40,15.1,0.0,29.03.2019,12:40
29.03.2019 12:50,15.3,0.0,29.03.2019,12:50
29.03.2019 13:00,14.0,0.0,29.03.2019,13:00
29.03.2019 13:10,15.5,0.0,29.03.2019,13:10
29.03.2019 13:20,15.9,0.0,29.03.2019,13:20
29.03.2019 13:30,15.2,0.0,29.03.2019,13:30
29.03.2019 13:40,15.4,0.0,29.03.2019,13:40
29.03.2019 13:50,14.5,0.0,29.03.2019,13:50
29.03.2019 14:00,14.4,0.0,29.03.2019,14:00
29.03.2019 14:10,15.4,0.0,29.03.2019,14:10
29.03.2019 14:20,15.2,0.0,29.03.2019,14:20
29.03.2019 14:30,14.2,0.0,29.03.2019,14:30
29.03.2019 14:40,15.8,0.0,29.03.2019,14:40
29.03.2019 14:50,14.4,0.0,29.03.2019,14:50
29.03.2019 15:00,15.1,0.0,29.03.2019,15:00
29.03.2019 15:10,15.6,0.0,29.03.2019,15:10
29.03.2019 15:20,15.8,0.0,29.03.2019,15:20
29.03.2019 15:30,15.5,0.0,29.03.2019,15:30
29.03.2019 15:40,15.4,0.0,29.03.2019,15:40
29.03.2019 15:50,15.2,0.0,29.03.2019,15:50
29.03.2019 16:00,15.7,0.0,29.03.2019,16:00
29.03.2019 16:10,15.2,0.0,29.03.2019,16:10
29.03.2019 16:20,16.1,0.0,29.03.2019,16:20
29.03.2019 16:30,15.0,0.0,29.03.2019,16:30
29.03.2019 16:40,14.0,0.0,29.03.2019,16:40
29.03.2019 16:50,13.6,0.0,29.03.2019,16:50
29.03.2019 17:00,15.3,0.0,29.03.2019,17:00
29.03.2019 17:10,13.9,0.0,29.03.2019,17:10
29.03.2019 17:20,14.0,0.0,29.03.2019,17:20
29.03.2019 17:30,14.0,0.0,29.03.2019,17:30
29.03.2019 17:40,13.4,0.0,29.03.2019,17:40
29.03.2019 17:50,13.9,0.0,29.03.2019,17:50
29.03.2019 18:00,13.6,0.0,29.03.2019,18:00
29.03.2019 18:10,13.7,0.0,29.03.2019,18:10
29.03.2019 18:20,13.5,0.0,29.03.2019,18:20
29.03.2019 18:30,13.7,0.0,29.03.2019,18:30
29.03.2019 18:40,13.6,0.0,29.03.2019,18:40
29.03.2019 18:50,13.0,0.0,29.03.2019,18:50
29.03.2019 19:00,12.7,0.0,29.03.2019,19:00
29.03.2019 19:10,13.1,0.0,29.03.2019,19:10
29.03.2019 19:20,12.6,0.0,29.03.2019,19:20
29.03.2019 19:30,12.6,0.0,29.03.2019,19:30
29.03.2019 19:40,12.0,0.0,29.03.2019,19:40
29.03.2019 19:50,12.2,0.0,29.03.2019,19:50
29.03.2019 20:00,12.0,0.0,29.03.2019,20:00
29.03.2019 20:10,11.2,0.0,29.03.2019,20:10
29.03.2019 20:20,11.4,0.0,29.03.2019,20:20
29.03.2019 20:30,10.4,0.0,29.03.2019,20:30
29.03.2019 20:40,10.6,0.0,29.03.2019,20:40
29.03.2019 20:50,10.8,0.0,29.03.2019,20:50
29.03.2019 21:00,10.4,0.0,29.03.2019,21:00
29.03.2019 21:10,10.3,0.0,29.03.2019,21:10
29.03.2019 21:20,10.1,0.0,29.03.2019,21:20
29.03.2019 21:30,10.1,0.0,29.03.2019,21:30
29.03.2019 21:40,10.0,0.0,29.03.2019,21:40
29.03.2019 21:50,10.0,0.0,29.03.2019,21:50
29.03.2019 22:00,9.7,0.0,29.03.2019,22:00
29.03.2019 22:10,9.5,0.0,29.03.2019,22:10
29.03.2019 22:20,9.4,0.0,29.03.2019,22:20
29.03.2019 22:30,9.2,0.0,29.03.2019,22:30
29.03.2019 22:40,9.1,0.0,29.03.2019,22:40
29.03.2019 22:50,9.0,0.0,29.03.2019,22:50
29.03.2019 23:00,9.1,0.0,29.03.2019,23:00
29.03.2019 23:10,8.9,0.0,29.03.2019,23:10
29.03.2019 23:20,9.0,0.0,29.03.2019,23:20
29.03.2019 23:30,8.7,0.0,29.03.2019,23:30
29.03.2019 23:40,8.4,0.0,29.03.2019,23:40
29.03.2019 23:50,8.4,0.0,29.03.2019,23:50
30.03.2019 00:00,8.9,0.0,30.03.2019,00:00
30.03.2019 00:10,8.3,0.0,30.03.2019,00:10
30.03.2019 00:20,8.1,0.0,30.03.2019,00:20
30.03.2019 00:30,8.0,0.0,30.03.2019,00:30
30.03.2019 00:40,7.9,0.0,30.03.2019,00:40
30.03.2019 00:50,8.1,0.0,30.03.2019,00:50
30.03.2019 01:00,7.8,0.0,30.03.2019,01:00
30.03.2019 01:10,7.6,0.0,30.03.2019,01:10
30.03.2019 01:20,7.6,0.0,30.03.2019,01:20
30.03.2019 01:30,7.3,0.0,30.03.2019,01:30
30.03.2019 01:40,7.5,0.0,30.03.2019,01:40
30.03.2019 01:50,7.4,0.0,30.03.2019,01:50
30.03.2019 02:00,7.7,0.0,30.03.2019,02:00
30.03.2019 02:10,7.9,0.0,30.03.2019,02:10
30.03.2019 02:20,7.2,0.0,30.03.2019,02:20
30.03.2019 02:30,7.3,0.0,30.03.2019,02:30
30.03.2019 02:40,7.0,0.0,30.03.2019,02:40
30.03.2019 02:50,6.8,0.0,30.03.2019,02:50
30.03.2019 03:00,6.6,0.0,30.03.2019,03:00
30.03.2019 03:10,6.9,0.0,30.03.2019,03:10
30.03.2019 03:20,6.7,0.0,30.03.2019,03:20
30.03.2019 03:30,6.8,0.0,30.03.2019,03:30
30.03.2019 03:40,6.8,0.0,30.03.2019,03:40
30.03.2019 03:50,6.9,0.0,30.03.2019,03:50
30.03.2019 04:00,6.2,0.0,30.03.2019,04:00
30.03.2019 04:10,6.2,0.0,30.03.2019,04:10
30.03.2019 04:20,6.2,0.0,30.03.2019,04:20
30.03.2019 04:30,6.4,0.0,30.03.2019,04:30
30.03.2019 04:40,6.3,0.0,30.03.2019,04:40
30.03.2019 04:50,6.6,0.0,30.03.2019,04:50
30.03.2019 05:00,6.4,0.0,30.03.2019,05:00
30.03.2019 05:10,6.3,0.0,30.03.2019,05:10
30.03.2019 05:20,6.4,0.0,30.03.2019,05:20
30.03.2019 05:30,6.1,0.0,30.03.2019,05:30
30.03.2019 05:40,6.4,0.0,30.03.2019,05:40
30.03.2019 05:50,6.5,0.0,30.03.2019,05:50
30.03.2019 06:00,6.4,0.0,30.03.2019,06:00
30.03.2019 06:10,6.6,0.0,30.03.2019,06:10
30.03.2019 06:20,7.3,0.0,30.03.2019,06:20
30.03.2019 06:30,7.2,0.0,30.03.2019,06:30
30.03.2019 06:40,7.5,0.0,30.03.2019,06:40
30.03.2019 06:50,7.8,0.0,30.03.2019,06:50
30.03.2019 07:00,8.0,0.0,30.03.2019,07:00
30.03.2019 07:10,8.1,0.0,30.03.2019,07:10
30.03.2019 07:20,8.2,0.0,30.03.2019,07:20
30.03.2019 07:30,8.3,0.0,30.03.2019,07:30
30.03.2019 07:40,7.7,0.0,30.03.2019,07:40
30.03.2019 07:50,7.9,0.0,30.03.2019,07:50
30.03.2019 08:00,8.2,0.0,30.03.2019,08:00
30.03.2019 08:10,8.1,0.0,30.03.2019,08:10
30.03.2019 08:20,8.2,0.0,30.03.2019,08:20
30.03.2019 08:30,8.3,0.0,30.03.2019,08:30
30.03.2019 08:40,8.5,0.0,30.03.2019,08:40
30.03.2019 08:50,8.5,0.0,30.03.2019,08:50
30.03.2019 09:00,9.2,0.0,30.03.2019,09:00
30.03.2019 09:10,9.2,0.0,30.03.2019,09:10
30.03.2019 09:20,9.9,0.0,30.03.2019,09:20
30.03.2019 09:30,10.4,0.0,30.03.2019,09:30
30.03.2019 09:40,11.5,0.0,30.03.2019,09:40
30.03.2019 09:50,11.1,0.0,30.03.2019,09:50
30.03.2019 10:00,11.8,0.0,30.03.2019,10:00
30.03.2019 10:10,12.2,0.0,30.03.2019,10:10
30.03.2019 10:20,14.2,0.0,30.03.2019,10:20
30.03.2019 10:30,14.2,0.0,30.03.2019,10:30
30.03.2019 10:40,14.6,0.0,30.03.2019,10:40
30.03.2019 10:50,14.7,0.0,30.03.2019,10:50
30.03.2019 11:00,15.3,0.0,30.03.2019,11:00
30.03.2019 11:10,15.2,0.0,30.03.2019,11:10
30.03.2019 11:20,15.7,0.0,30.03.2019,11:20
30.03.2019 11:30,16.2,0.0,30.03.2019,11:30
30.03.2019 11:40,16.7,0.0,30.03.2019,11:40
30.03.2019 11:50,16.0,0.0,30.03.2019,11:50
30.03.2019 12:00,16.9,0.0,30.03.2019,12:00
30.03.2019 12:10,16.6,0.0,30.03.2019,12:10
30.03.2019 12:20,16.4,0.0,30.03.2019,12:20
30.03.2019 12:30,17.4,0.0,30.03.2019,12:30
30.03.2019 12:40,16.2,0.0,30.03.2019,12:40
30.03.2019 12:50,17.0,0.0,30.03.2019,12:50
30.03.2019 13:00,16.8,0.0,30.03.2019,13:00
30.03.2019 13:10,17.0,0.0,30.03.2019,13:10
30.03.2019 13:20,17.1,0.0,30.03.2019,13:20
30.03.2019 13:30,16.8,0.0,30.03.2019,13:30
30.03.2019 13:40,17.3,0.0,30.03.2019,13:40
30.03.2019 13:50,16.0,0.0,30.03.2019,13:50
30.03.2019 14:00,15.9,0.0,30.03.2019,14:00
30.03.2019 14:10,16.3,0.0,30.03.2019,14:10
30.03.2019 14:20,16.1,0.0,30.03.2019,14:20
30.03.2019 14:30,15.2,0.0,30.03.2019,14:30
30.03.2019 14:40,16.7,0.0,30.03.2019,14:40
30.03.2019 14:50,17.5,0.0,30.03.2019,14:50
30.03.2019 15:00,17.1,0.0,30.03.2019,15:00
30.03.2019 15:10,16.9,0.0,30.03.2019,15:10
30.03.2019 15:20,17.5,0.0,30.03.2019,15:20
30.03.2019 15:30,17.6,0.0,30.03.2019,15:30
30.03.2019 15:40,17.6,0.0,30.03.2019,15:40
30.03.2019 15:50,16.3,0.0,30.03.2019,15:50
30.03.2019 16:00,17.9,0.0,30.03.2019,16:00
30.03.2019 16:10,15.7,0.0,30.03.2019,16:10
30.03.2019 16:20,16.5,0.0,30.03.2019,16:20
30.03.2019 16:30,15.3,0.0,30.03.2019,16:30
30.03.2019 16:40,14.9,0.0,30.03.2019,16:40
30.03.2019 16:50,15.4,0.0,30.03.2019,16:50
30.03.2019 17:00,17.2,0.0,30.03.2019,17:00
30.03.2019 17:10,15.4,0.0,30.03.2019,17:10
30.03.2019 17:20,16.0,0.0,30.03.2019,17:20
30.03.2019 17:30,15.6,0.0,30.03.2019,17:30
30.03.2019 17:40,15.4,0.0,30.03.2019,17:40
30.03.2019 17:50,15.6,0.0,30.03.2019,17:50
30.03.2019 18:00,16.4,0.0,30.03.2019,18:00
30.03.2019 18:10,15.8,0.0,30.03.2019,18:10
30.03.2019 18:20,15.1,0.0,30.03.2019,18:20
30.03.2019 18:30,15.1,0.0,30.03.2019,18:30
30.03.2019 18:40,15.8,0.0,30.03.2019,18:40
30.03.2019 18:50,14.6,0.0,30.03.2019,18:50
30.03.2019 19:00,14.8,0.0,30.03.2019,19:00
30.03.2019 19:10,14.4,0.0,30.03.2019,19:10
30.03.2019 19:20,14.1,0.0,30.03.2019,19:20
30.03.2019 19:30,13.4,0.0,30.03.2019,19:30
30.03.2019 19:40,13.3,0.0,30.03.2019,19:40
30.03.2019 19:50,13.1,0.0,30.03.2019,19:50
30.03.2019 20:00,12.4,0.0,30.03.2019,20:00
30.03.2019 20:10,12.8,0.0,30.03.2019,20:10
30.03.2019 20:20,12.4,0.0,30.03.2019,20:20
30.03.2019 20:30,12.1,0.0,30.03.2019,20:30
30.03.2019 20:40,11.8,0.0,30.03.2019,20:40
30.03.2019 20:50,12.0,0.0,30.03.2019,20:50
30.03.2019 21:00,11.1,0.0,30.03.2019,21:00
30.03.2019 21:10,11.1,0.0,30.03.2019,21:10
30.03.2019 21:20,10.8,0.0,30.03.2019,21:20
30.03.2019 21:30,10.9,0.0,30.03.2019,21:30
30.03.2019 21:40,11.1,0.0,30.03.2019,21:40
30.03.2019 21:50,10.3,0.0,30.03.2019,21:50
30.03.2019 22:00,10.3,0.0,30.03.2019,22:00
30.03.2019 22:10,10.6,0.0,30.03.2019,22:10
30.03.2019 22:20,10.4,0.0,30.03.2019,22:20
30.03.2019 22:30,10.0,0.0,30.03.2019,22:30
30.03.2019 22:40,10.0,0.0,30.03.2019,22:40
30.03.2019 22:50,10.0,0.0,30.03.2019,22:50
30.03.2019 23:00,9.6,0.0,30.03.2019,23:00
30.03.2019 23:10,10.0,0.0,30.03.2019,23:10
30.03.2019 23:20,9.3,0.0,30.03.2019,23:20
30.03.2019 23:30,9.5,0.0,30.03.2019,23:30
30.03.2019 23:40,9.4,0.0,30.03.2019,23:40
30.03.2019 23:50,8.9,0.0,30.03.2019,23:50
31.03.2019 00:00,9.1,0.0,31.03.2019,00:00
31.03.2019 00:10,8.9,0.0,31.03.2019,00:10
31.03.2019 00:20,8.5,0.0,31.03.2019,00:20
31.03.2019 00:30,8.6,0.0,31.03.2019,00:30
31.03.2019 00:40,8.4,0.0,31.03.2019,00:40
31.03.2019 00:50,8.8,0.0,31.03.2019,00:50
31.03.2019 01:00,8.4,0.0,31.03.2019,01:00
31.03.2019 01:10,8.3,0.0,31.03.2019,01:10
31.03.2019 01:20,8.1,0.0,31.03.2019,01:20
31.03.2019 01:30,8.0,0.0,31.03.2019,01:30
31.03.2019 01:40,7.9,0.0,31.03.2019,01:40
31.03.2019 01:50,7.9,0.0,31.03.2019,01:50
31.03.2019 02:00,7.8,0.0,31.03.2019,02:00
31.03.2019 02:10,8.0,0.0,31.03.2019,02:10
31.03.2019 02:20,7.7,0.0,31.03.2019,02:20
31.03.2019 02:30,7.4,0.0,31.03.2019,02:30
31.03.2019 02:40,7.5,0.0,31.03.2019,02:40
31.03.2019 02:50,7.3,0.0,31.03.2019,02:50
